order_details_id,order_id,pizza_id,quantity,order_datetime,order_type
34257,15120,pep_msh_pep_l,1,2015-09-27 21:12:05,Takeaway
34258,15121,big_meat_s,1,2015-09-10 22:07:23,Delivery
34259,15121,five_cheese_l,1,2015-09-10 22:07:23,Delivery
34260,15121,hawaiian_s,1,2015-09-10 22:07:23,Delivery
34261,15121,spicy_ital_l,1,2015-09-10 22:07:23,Delivery
34262,15122,southw_ckn_m,1,2015-09-16 20:43:05,Takeaway
34263,15123,big_meat_s,1,2015-09-19 15:29:39,Takeaway
34264,15123,hawaiian_m,1,2015-09-19 15:29:39,Takeaway
34265,15124,bbq_ckn_m,1,2015-09-19 13:07:02,Takeaway
34266,15124,four_cheese_l,1,2015-09-19 13:07:02,Takeaway
34267,15124,hawaiian_l,1,2015-09-19 13:07:02,Takeaway
34268,15125,calabrese_s,1,2015-09-15 13:57:30,Delivery
34269,15125,hawaiian_s,1,2015-09-15 13:57:30,Delivery
34270,15125,ital_cpcllo_s,1,2015-09-15 13:57:30,Delivery
34271,15125,mediterraneo_m,1,2015-09-15 13:57:30,Delivery
34272,15126,five_cheese_l,1,2015-09-14 13:59:30,Takeaway
34273,15126,spinach_supr_s,1,2015-09-14 13:59:30,Takeaway
34274,15127,ital_veggie_m,1,2015-09-18 14:26:11,Takeaway
34275,15128,cali_ckn_l,1,2015-09-17 18:38:51,Delivery
34276,15128,hawaiian_l,1,2015-09-17 18:38:51,Delivery
34277,15128,napolitana_l,1,2015-09-17 18:38:51,Delivery
34278,15128,veggie_veg_l,1,2015-09-17 18:38:51,Delivery
34279,15129,ckn_alfredo_m,1,2015-09-14 19:22:07,Dine-in
34280,15130,ital_cpcllo_m,1,2015-09-07 14:07:42,Delivery
34281,15130,soppressata_m,1,2015-09-07 14:07:42,Delivery
34282,15131,big_meat_s,1,2015-09-13 18:55:25,Delivery
34283,15131,pepperoni_l,1,2015-09-13 18:55:25,Delivery
34284,15132,ckn_alfredo_l,1,2015-09-09 14:14:58,Dine-in
34285,15132,four_cheese_l,1,2015-09-09 14:14:58,Dine-in
34286,15132,hawaiian_s,1,2015-09-09 14:14:58,Dine-in
34287,15132,ital_veggie_m,1,2015-09-09 14:14:58,Dine-in
34288,15133,bbq_ckn_m,1,2015-09-12 20:52:25,Takeaway
34289,15133,ital_supr_l,1,2015-09-12 20:52:25,Takeaway
34290,15133,spin_pesto_s,1,2015-09-12 20:52:25,Takeaway
34291,15134,brie_carre_s,1,2015-09-16 22:06:14,Dine-in
34292,15134,the_greek_l,1,2015-09-16 22:06:14,Dine-in
34293,15135,cali_ckn_l,1,2015-09-17 19:11:12,Dine-in
34294,15135,four_cheese_l,1,2015-09-17 19:11:12,Dine-in
34295,15136,pepperoni_l,1,2015-09-25 12:49:55,Takeaway
34296,15136,peppr_salami_s,1,2015-09-25 12:49:55,Takeaway
34297,15137,classic_dlx_l,1,2015-09-13 16:35:21,Dine-in
34298,15137,four_cheese_l,1,2015-09-13 16:35:21,Dine-in
34299,15137,southw_ckn_m,1,2015-09-13 16:35:21,Dine-in
34300,15137,spin_pesto_m,1,2015-09-13 16:35:21,Dine-in
34301,15138,bbq_ckn_l,1,2015-09-20 20:37:57,Dine-in
34302,15138,calabrese_l,1,2015-09-20 20:37:57,Dine-in
34303,15138,cali_ckn_l,1,2015-09-20 20:37:57,Dine-in
34304,15138,napolitana_l,1,2015-09-20 20:37:57,Dine-in
34305,15139,cali_ckn_l,1,2015-09-17 18:42:12,Dine-in
34306,15139,ital_supr_l,1,2015-09-17 18:42:12,Dine-in
34307,15140,four_cheese_l,1,2015-09-23 22:29:45,Delivery
34308,15140,ital_supr_l,1,2015-09-23 22:29:45,Delivery
34309,15140,southw_ckn_m,1,2015-09-23 22:29:45,Delivery
34310,15141,ital_veggie_s,1,2015-09-19 12:09:53,Dine-in
34311,15142,bbq_ckn_m,1,2015-09-10 14:18:08,Delivery
34312,15142,classic_dlx_m,1,2015-09-10 14:18:08,Delivery
34313,15142,soppressata_m,1,2015-09-10 14:18:08,Delivery
34314,15142,spinach_fet_s,1,2015-09-10 14:18:08,Delivery
34315,15143,cali_ckn_s,1,2015-09-06 14:17:23,Dine-in
34316,15143,thai_ckn_m,1,2015-09-06 14:17:23,Dine-in
34317,15144,cali_ckn_m,1,2015-09-17 20:43:02,Dine-in
34318,15144,napolitana_m,1,2015-09-17 20:43:02,Dine-in
34319,15145,ckn_pesto_s,1,2015-09-13 18:48:22,Delivery
34320,15145,mexicana_l,1,2015-09-13 18:48:22,Delivery
34321,15146,bbq_ckn_m,1,2015-09-10 13:19:11,Delivery
34322,15146,cali_ckn_l,1,2015-09-10 13:19:11,Delivery
34323,15146,spicy_ital_s,1,2015-09-10 13:19:11,Delivery
34324,15146,thai_ckn_s,1,2015-09-10 13:19:11,Delivery
34325,15147,ital_veggie_m,1,2015-09-09 14:01:40,Dine-in
34326,15148,ital_supr_m,1,2015-09-17 18:29:43,Takeaway
34327,15148,thai_ckn_l,1,2015-09-17 18:29:43,Takeaway
34328,15149,prsc_argla_m,1,2015-09-24 22:50:57,Takeaway
34329,15150,bbq_ckn_l,1,2015-09-14 15:43:10,Dine-in
34330,15150,big_meat_s,1,2015-09-14 15:43:10,Dine-in
34331,15150,mexicana_m,1,2015-09-14 15:43:10,Dine-in
34332,15150,prsc_argla_s,1,2015-09-14 15:43:10,Dine-in
34333,15151,veggie_veg_m,1,2015-09-19 13:57:18,Delivery
34334,15152,cali_ckn_m,1,2015-09-15 17:42:58,Delivery
34335,15153,ckn_pesto_l,1,2015-09-09 14:46:08,Takeaway
34336,15154,peppr_salami_s,1,2015-09-20 18:42:36,Delivery
34337,15155,bbq_ckn_m,1,2015-09-10 16:10:09,Dine-in
34338,15155,southw_ckn_s,1,2015-09-10 16:10:09,Dine-in
34339,15156,pep_msh_pep_m,1,2015-09-16 19:21:08,Dine-in
34340,15157,southw_ckn_l,1,2015-09-14 21:41:32,Takeaway
34341,15158,prsc_argla_m,1,2015-09-21 13:18:12,Takeaway
34342,15159,ital_supr_m,1,2015-09-10 20:02:19,Dine-in
34343,15159,mediterraneo_s,1,2015-09-10 20:02:19,Dine-in
34344,15160,ital_supr_m,1,2015-09-18 22:03:43,Delivery
34345,15160,prsc_argla_s,1,2015-09-18 22:03:43,Delivery
34346,15161,cali_ckn_l,1,2015-09-11 15:34:10,Delivery
34347,15161,green_garden_s,1,2015-09-11 15:34:10,Delivery
34348,15161,napolitana_l,1,2015-09-11 15:34:10,Delivery
34349,15161,pepperoni_m,1,2015-09-11 15:34:10,Delivery
34350,15161,spinach_fet_l,1,2015-09-11 15:34:10,Delivery
34351,15162,ital_supr_m,1,2015-09-13 13:46:40,Takeaway
34352,15163,cali_ckn_l,1,2015-08-27 20:37:28,Dine-in
34353,15163,pepperoni_m,1,2015-08-27 20:37:28,Dine-in
34354,15163,spinach_fet_m,1,2015-08-27 20:37:28,Dine-in
34355,15163,the_greek_xl,1,2015-08-27 20:37:28,Dine-in
34356,15164,mexicana_m,1,2015-09-27 20:08:46,Takeaway
34357,15164,prsc_argla_m,1,2015-09-27 20:08:46,Takeaway
34358,15164,spin_pesto_l,1,2015-09-27 20:08:46,Takeaway
34359,15164,spinach_fet_m,1,2015-09-27 20:08:46,Takeaway
34360,15165,cali_ckn_m,1,2015-09-19 13:07:59,Dine-in
34361,15166,green_garden_l,1,2015-09-12 16:33:12,Dine-in
34362,15166,spinach_supr_s,1,2015-09-12 16:33:12,Dine-in
34363,15166,veggie_veg_m,1,2015-09-12 16:33:12,Dine-in
34364,15167,cali_ckn_l,1,2015-09-10 18:50:59,Takeaway
34365,15167,cali_ckn_s,1,2015-09-10 18:50:59,Takeaway
34366,15168,ckn_pesto_s,1,2015-09-13 13:46:43,Dine-in
34367,15169,peppr_salami_l,1,2015-09-20 20:30:13,Dine-in
34368,15170,sicilian_s,1,2015-09-06 19:39:08,Delivery
34369,15171,green_garden_m,1,2015-09-15 21:18:53,Takeaway
34370,15172,spinach_supr_l,1,2015-09-26 18:36:41,Delivery
34371,15173,big_meat_s,1,2015-09-10 18:31:37,Takeaway
34372,15173,sicilian_s,1,2015-09-10 18:31:37,Takeaway
34373,15174,spicy_ital_m,1,2015-09-17 19:43:18,Takeaway
34374,15174,thai_ckn_l,1,2015-09-17 19:43:18,Takeaway
34375,15175,brie_carre_s,1,2015-09-28 14:58:41,Takeaway
34376,15175,classic_dlx_s,1,2015-09-28 14:58:41,Takeaway
34377,15175,green_garden_m,1,2015-09-28 14:58:41,Takeaway
34378,15175,sicilian_s,1,2015-09-28 14:58:41,Takeaway
34379,15176,southw_ckn_m,1,2015-09-20 20:43:46,Takeaway
34380,15177,cali_ckn_l,1,2015-09-17 19:27:52,Takeaway
34381,15177,classic_dlx_s,2,2015-09-17 19:27:52,Takeaway
34382,15177,five_cheese_l,1,2015-09-17 19:27:52,Takeaway
34383,15177,ital_cpcllo_l,2,2015-09-17 19:27:52,Takeaway
34384,15177,mediterraneo_m,1,2015-09-17 19:27:52,Takeaway
34385,15177,mediterraneo_s,1,2015-09-17 19:27:52,Takeaway
34386,15177,pep_msh_pep_s,1,2015-09-17 19:27:52,Takeaway
34387,15177,spinach_fet_m,1,2015-09-17 19:27:52,Takeaway
34388,15177,spinach_fet_s,1,2015-09-17 19:27:52,Takeaway
34389,15177,thai_ckn_l,1,2015-09-17 19:27:52,Takeaway
34390,15177,veggie_veg_l,1,2015-09-17 19:27:52,Takeaway
34391,15177,veggie_veg_m,1,2015-09-17 19:27:52,Takeaway
34392,15178,spicy_ital_l,1,2015-09-19 21:40:07,Dine-in
34393,15179,cali_ckn_m,1,2015-09-14 20:17:17,Takeaway
34394,15179,pepperoni_s,1,2015-09-14 20:17:17,Takeaway
34395,15179,spinach_fet_m,1,2015-09-14 20:17:17,Takeaway
34396,15179,veggie_veg_l,1,2015-09-14 20:17:17,Takeaway
34397,15180,peppr_salami_m,1,2015-09-23 19:24:33,Delivery
34398,15181,mediterraneo_m,1,2015-09-14 13:09:35,Delivery
34399,15181,the_greek_s,1,2015-09-14 13:09:35,Delivery
34400,15182,five_cheese_l,1,2015-09-06 21:04:08,Delivery
34401,15182,green_garden_s,1,2015-09-06 21:04:08,Delivery
34402,15183,prsc_argla_l,1,2015-09-14 15:14:15,Delivery
34403,15184,ital_cpcllo_l,1,2015-09-11 22:24:04,Takeaway
34404,15184,mediterraneo_l,1,2015-09-11 22:24:04,Takeaway
34405,15184,pepperoni_l,1,2015-09-11 22:24:04,Takeaway
34406,15185,four_cheese_l,1,2015-09-15 15:19:50,Delivery
34407,15186,big_meat_s,1,2015-09-15 13:55:14,Delivery
34408,15186,hawaiian_s,1,2015-09-15 13:55:14,Delivery
34409,15187,bbq_ckn_l,1,2015-09-23 21:55:23,Takeaway
34410,15188,brie_carre_s,1,2015-09-20 20:50:46,Takeaway
34411,15188,hawaiian_m,1,2015-09-20 20:50:46,Takeaway
34412,15188,pepperoni_m,1,2015-09-20 20:50:46,Takeaway
34413,15188,spinach_fet_s,1,2015-09-20 20:50:46,Takeaway
34414,15189,peppr_salami_l,1,2015-09-18 20:52:43,Takeaway
34415,15189,spinach_fet_s,1,2015-09-18 20:52:43,Takeaway
34416,15190,big_meat_s,1,2015-09-16 12:09:47,Delivery
34417,15191,classic_dlx_l,1,2015-09-11 21:48:42,Delivery
34418,15191,classic_dlx_m,1,2015-09-11 21:48:42,Delivery
34419,15191,the_greek_xl,1,2015-09-11 21:48:42,Delivery
34420,15191,veggie_veg_m,1,2015-09-11 21:48:42,Delivery
34421,15192,ital_cpcllo_m,1,2015-09-05 19:37:38,Delivery
34422,15193,ital_supr_l,1,2015-09-17 16:40:24,Dine-in
34423,15194,spicy_ital_l,1,2015-09-21 21:27:15,Takeaway
34424,15195,bbq_ckn_s,1,2015-09-16 19:48:41,Delivery
34425,15195,mediterraneo_m,1,2015-09-16 19:48:41,Delivery
34426,15195,pep_msh_pep_m,1,2015-09-16 19:48:41,Delivery
34427,15195,veggie_veg_l,1,2015-09-16 19:48:41,Delivery
34428,15196,ital_supr_l,1,2015-09-14 13:49:21,Takeaway
34429,15197,thai_ckn_l,1,2015-09-19 17:45:49,Dine-in
34430,15197,thai_ckn_s,1,2015-09-19 17:45:49,Dine-in
34431,15198,mexicana_l,1,2015-09-16 19:54:15,Dine-in
34432,15198,sicilian_l,1,2015-09-16 19:54:15,Dine-in
34433,15199,five_cheese_l,1,2015-09-26 21:05:32,Takeaway
34434,15199,green_garden_m,1,2015-09-26 21:05:32,Takeaway
34435,15200,classic_dlx_m,1,2015-09-23 14:57:04,Dine-in
34436,15200,peppr_salami_m,1,2015-09-23 14:57:04,Dine-in
34437,15201,ckn_alfredo_m,1,2015-09-22 20:10:59,Takeaway
34438,15201,ital_supr_m,1,2015-09-22 20:10:59,Takeaway
34439,15202,mexicana_m,1,2015-09-21 20:18:54,Dine-in
34440,15203,five_cheese_l,1,2015-09-10 13:15:06,Takeaway
34441,15203,spicy_ital_m,1,2015-09-10 13:15:06,Takeaway
34442,15204,prsc_argla_s,1,2015-09-20 11:31:17,Delivery
34443,15205,brie_carre_s,1,2015-09-19 18:01:05,Takeaway
34444,15206,classic_dlx_m,1,2015-09-20 20:38:48,Takeaway
34445,15206,pep_msh_pep_s,1,2015-09-20 20:38:48,Takeaway
34446,15206,pepperoni_l,1,2015-09-20 20:38:48,Takeaway
34447,15207,bbq_ckn_m,1,2015-09-19 18:57:11,Dine-in
34448,15207,spicy_ital_s,1,2015-09-19 18:57:11,Dine-in
34449,15207,spin_pesto_s,1,2015-09-19 18:57:11,Dine-in
34450,15208,brie_carre_s,1,2015-09-19 20:25:43,Delivery
34451,15208,five_cheese_l,1,2015-09-19 20:25:43,Delivery
34452,15208,mexicana_l,1,2015-09-19 20:25:43,Delivery
34453,15208,spin_pesto_m,1,2015-09-19 20:25:43,Delivery
34454,15209,southw_ckn_s,1,2015-10-02 19:20:32,Delivery
34455,15209,spinach_fet_l,1,2015-10-02 19:20:32,Delivery
34456,15210,pep_msh_pep_m,1,2015-09-16 19:37:33,Takeaway
34457,15210,spinach_fet_s,1,2015-09-16 19:37:33,Takeaway
34458,15211,peppr_salami_l,1,2015-09-22 11:14:20,Dine-in
34459,15211,thai_ckn_m,1,2015-09-22 11:14:20,Dine-in
34460,15212,southw_ckn_l,1,2015-09-14 12:56:57,Delivery
34461,15212,southw_ckn_s,1,2015-09-14 12:56:57,Delivery
34462,15213,classic_dlx_m,1,2015-09-21 20:12:57,Delivery
34463,15213,five_cheese_l,1,2015-09-21 20:12:57,Delivery
34464,15213,spin_pesto_s,1,2015-09-21 20:12:57,Delivery
34465,15214,bbq_ckn_l,1,2015-09-22 20:06:17,Delivery
34466,15214,brie_carre_s,1,2015-09-22 20:06:17,Delivery
34467,15214,peppr_salami_l,1,2015-09-22 20:06:17,Delivery
34468,15214,spin_pesto_l,1,2015-09-22 20:06:17,Delivery
34469,15215,five_cheese_l,1,2015-09-19 18:51:13,Takeaway
34470,15215,soppressata_s,1,2015-09-19 18:51:13,Takeaway
34471,15215,thai_ckn_l,1,2015-09-19 18:51:13,Takeaway
34472,15216,green_garden_s,1,2015-09-26 19:58:41,Dine-in
34473,15216,the_greek_s,1,2015-09-26 19:58:41,Dine-in
34474,15217,thai_ckn_m,1,2015-09-12 19:56:29,Delivery
34475,15218,ital_cpcllo_l,1,2015-09-14 12:02:45,Delivery
34476,15218,ital_veggie_s,1,2015-09-14 12:02:45,Delivery
34477,15218,spinach_fet_s,1,2015-09-14 12:02:45,Delivery
34478,15218,thai_ckn_s,1,2015-09-14 12:02:45,Delivery
34479,15219,hawaiian_l,1,2015-09-18 19:14:02,Dine-in
34480,15219,spicy_ital_s,1,2015-09-18 19:14:02,Dine-in
34481,15220,five_cheese_l,1,2015-09-22 17:19:56,Delivery
34482,15221,classic_dlx_m,1,2015-09-18 19:57:52,Takeaway
34483,15222,spicy_ital_l,1,2015-09-24 18:02:12,Takeaway
34484,15223,big_meat_s,1,2015-09-13 20:57:50,Takeaway
34485,15224,bbq_ckn_l,1,2015-09-11 14:26:36,Takeaway
34486,15225,four_cheese_l,1,2015-09-19 15:14:18,Delivery
34487,15225,sicilian_s,1,2015-09-19 15:14:18,Delivery
34488,15226,ckn_pesto_m,1,2015-09-17 15:59:58,Delivery
34489,15226,ital_supr_m,1,2015-09-17 15:59:58,Delivery
34490,15227,ital_cpcllo_m,1,2015-09-20 20:02:36,Dine-in
34491,15227,southw_ckn_m,1,2015-09-20 20:02:36,Dine-in
34492,15227,spinach_fet_s,1,2015-09-20 20:02:36,Dine-in
34493,15228,bbq_ckn_s,1,2015-09-17 15:27:12,Delivery
34494,15228,classic_dlx_l,1,2015-09-17 15:27:12,Delivery
34495,15228,southw_ckn_s,1,2015-09-17 15:27:12,Delivery
34496,15229,ital_supr_m,1,2015-09-15 13:46:14,Takeaway
34497,15229,mexicana_l,1,2015-09-15 13:46:14,Takeaway
34498,15229,napolitana_s,1,2015-09-15 13:46:14,Takeaway
34499,15230,pepperoni_l,1,2015-09-17 22:00:25,Takeaway
34500,15230,spinach_supr_m,1,2015-09-17 22:00:25,Takeaway
34501,15231,the_greek_l,1,2015-09-17 17:52:05,Delivery
34502,15232,hawaiian_m,1,2015-09-16 13:19:26,Delivery
34503,15232,sicilian_s,1,2015-09-16 13:19:26,Delivery
34504,15233,veggie_veg_l,1,2015-09-16 19:10:11,Takeaway
34505,15234,mediterraneo_l,1,2015-09-15 20:24:47,Delivery
34506,15235,ckn_alfredo_m,1,2015-09-22 17:03:24,Dine-in
34507,15235,ckn_pesto_m,1,2015-09-22 17:03:24,Dine-in
34508,15235,hawaiian_l,1,2015-09-22 17:03:24,Dine-in
34509,15235,hawaiian_m,1,2015-09-22 17:03:24,Dine-in
34510,15235,ital_cpcllo_l,1,2015-09-22 17:03:24,Dine-in
34511,15235,napolitana_l,1,2015-09-22 17:03:24,Dine-in
34512,15235,pepperoni_l,1,2015-09-22 17:03:24,Dine-in
34513,15235,southw_ckn_s,1,2015-09-22 17:03:24,Dine-in
34514,15235,thai_ckn_l,1,2015-09-22 17:03:24,Dine-in
34515,15236,green_garden_m,1,2015-09-18 19:18:49,Takeaway
34516,15237,hawaiian_s,1,2015-09-30 13:53:46,Dine-in
34517,15237,mediterraneo_s,1,2015-09-30 13:53:46,Dine-in
34518,15237,pepperoni_m,1,2015-09-30 13:53:46,Dine-in
34519,15238,ital_cpcllo_l,1,2015-09-18 15:59:15,Takeaway
34520,15238,ital_veggie_s,1,2015-09-18 15:59:15,Takeaway
34521,15238,pepperoni_l,1,2015-09-18 15:59:15,Takeaway
34522,15238,pepperoni_m,1,2015-09-18 15:59:15,Takeaway
34523,15238,prsc_argla_m,1,2015-09-18 15:59:15,Takeaway
34524,15238,spinach_fet_l,1,2015-09-18 15:59:15,Takeaway
34525,15239,cali_ckn_m,1,2015-09-14 13:27:45,Delivery
34526,15239,five_cheese_l,1,2015-09-14 13:27:45,Delivery
34527,15239,mediterraneo_s,1,2015-09-14 13:27:45,Delivery
34528,15240,green_garden_l,1,2015-10-02 15:09:15,Takeaway
34529,15240,peppr_salami_m,1,2015-10-02 15:09:15,Takeaway
34530,15240,southw_ckn_s,1,2015-10-02 15:09:15,Takeaway
34531,15241,hawaiian_l,1,2015-09-20 18:58:02,Delivery
34532,15242,hawaiian_l,1,2015-09-23 16:20:53,Delivery
34533,15242,ital_veggie_l,1,2015-09-23 16:20:53,Delivery
34534,15242,napolitana_m,1,2015-09-23 16:20:53,Delivery
34535,15242,pepperoni_l,1,2015-09-23 16:20:53,Delivery
34536,15243,big_meat_s,1,2015-09-21 19:35:33,Takeaway
34537,15243,calabrese_m,1,2015-09-21 19:35:33,Takeaway
34538,15243,prsc_argla_m,1,2015-09-21 19:35:33,Takeaway
34539,15243,veggie_veg_s,1,2015-09-21 19:35:33,Takeaway
34540,15244,sicilian_s,1,2015-09-21 17:15:23,Takeaway
34541,15245,cali_ckn_m,1,2015-09-20 14:32:41,Delivery
34542,15246,peppr_salami_m,1,2015-09-11 13:58:45,Delivery
34543,15246,thai_ckn_l,1,2015-09-11 13:58:45,Delivery
34544,15247,cali_ckn_l,1,2015-09-19 14:44:22,Dine-in
34545,15247,veggie_veg_s,1,2015-09-19 14:44:22,Dine-in
34546,15248,spicy_ital_l,1,2015-09-10 13:50:29,Delivery
34547,15249,mediterraneo_l,1,2015-09-17 20:45:48,Dine-in
34548,15250,thai_ckn_m,1,2015-09-14 20:12:20,Delivery
34549,15251,pep_msh_pep_m,1,2015-09-19 20:28:52,Takeaway
34550,15251,pep_msh_pep_s,1,2015-09-19 20:28:52,Takeaway
34551,15251,spinach_fet_s,1,2015-09-19 20:28:52,Takeaway
34552,15252,calabrese_m,1,2015-09-19 19:03:16,Dine-in
34553,15252,four_cheese_m,1,2015-09-19 19:03:16,Dine-in
34554,15252,hawaiian_l,1,2015-09-19 19:03:16,Dine-in
34555,15253,spinach_fet_l,1,2015-09-20 14:41:53,Delivery
34556,15253,the_greek_s,1,2015-09-20 14:41:53,Delivery
34557,15254,cali_ckn_l,1,2015-09-19 20:26:17,Delivery
34558,15254,ckn_alfredo_m,1,2015-09-19 20:26:17,Delivery
34559,15255,ckn_pesto_l,1,2015-09-14 19:07:02,Delivery
34560,15256,ital_supr_m,1,2015-09-16 12:40:52,Dine-in
34561,15257,calabrese_m,1,2015-09-23 21:45:46,Takeaway
34562,15257,soppressata_l,1,2015-09-23 21:45:46,Takeaway
34563,15258,bbq_ckn_l,1,2015-09-23 12:07:11,Delivery
34564,15258,four_cheese_m,1,2015-09-23 12:07:11,Delivery
34565,15258,hawaiian_l,1,2015-09-23 12:07:11,Delivery
34566,15258,sicilian_m,1,2015-09-23 12:07:11,Delivery
34567,15259,bbq_ckn_s,1,2015-09-11 17:24:15,Dine-in
34568,15259,prsc_argla_s,1,2015-09-11 17:24:15,Dine-in
34569,15260,ckn_pesto_s,1,2015-09-09 17:25:37,Takeaway
34570,15260,five_cheese_l,1,2015-09-09 17:25:37,Takeaway
34571,15260,spin_pesto_m,1,2015-09-09 17:25:37,Takeaway
34572,15260,thai_ckn_m,1,2015-09-09 17:25:37,Takeaway
34573,15261,four_cheese_m,1,2015-09-14 21:00:13,Dine-in
34574,15261,southw_ckn_l,1,2015-09-14 21:00:13,Dine-in
34575,15262,brie_carre_s,1,2015-09-23 21:42:26,Takeaway
34576,15262,four_cheese_m,1,2015-09-23 21:42:26,Takeaway
34577,15262,pep_msh_pep_m,1,2015-09-23 21:42:26,Takeaway
34578,15262,sicilian_l,1,2015-09-23 21:42:26,Takeaway
34579,15263,spinach_fet_m,1,2015-09-24 22:47:17,Delivery
34580,15263,thai_ckn_l,1,2015-09-24 22:47:17,Delivery
34581,15264,bbq_ckn_s,1,2015-09-13 18:32:19,Delivery
34582,15264,classic_dlx_s,1,2015-09-13 18:32:19,Delivery
34583,15264,southw_ckn_l,1,2015-09-13 18:32:19,Delivery
34584,15265,veggie_veg_s,1,2015-09-19 19:18:34,Delivery
34585,15266,ckn_alfredo_m,1,2015-09-28 12:19:16,Dine-in
34586,15267,five_cheese_l,1,2015-09-20 17:17:19,Dine-in
34587,15268,calabrese_m,1,2015-09-26 21:25:05,Delivery
34588,15268,cali_ckn_l,2,2015-09-26 21:25:05,Delivery
34589,15268,peppr_salami_l,1,2015-09-26 21:25:05,Delivery
34590,15269,big_meat_s,1,2015-09-23 16:38:25,Delivery
34591,15269,five_cheese_l,1,2015-09-23 16:38:25,Delivery
34592,15269,prsc_argla_m,1,2015-09-23 16:38:25,Delivery
34593,15269,prsc_argla_s,1,2015-09-23 16:38:25,Delivery
34594,15270,ital_supr_l,1,2015-09-13 12:08:06,Delivery
34595,15270,peppr_salami_m,1,2015-09-13 12:08:06,Delivery
34596,15270,soppressata_s,1,2015-09-13 12:08:06,Delivery
34597,15270,spinach_supr_s,1,2015-09-13 12:08:06,Delivery
34598,15271,hawaiian_l,1,2015-09-17 13:26:37,Dine-in
34599,15271,ital_cpcllo_m,1,2015-09-17 13:26:37,Dine-in
34600,15271,ital_veggie_l,1,2015-09-17 13:26:37,Dine-in
34601,15271,thai_ckn_l,1,2015-09-17 13:26:37,Dine-in
34602,15272,green_garden_m,1,2015-09-18 15:05:11,Takeaway
34603,15272,veggie_veg_l,1,2015-09-18 15:05:11,Takeaway
34604,15273,ckn_pesto_m,1,2015-09-18 14:19:16,Delivery
34605,15273,hawaiian_l,1,2015-09-18 14:19:16,Delivery
34606,15273,ital_cpcllo_m,1,2015-09-18 14:19:16,Delivery
34607,15273,southw_ckn_m,1,2015-09-18 14:19:16,Delivery
34608,15274,ital_supr_m,1,2015-09-23 15:37:20,Delivery
34609,15274,spinach_fet_m,1,2015-09-23 15:37:20,Delivery
34610,15274,veggie_veg_l,1,2015-09-23 15:37:20,Delivery
34611,15275,peppr_salami_m,1,2015-09-20 14:00:52,Dine-in
34612,15276,calabrese_m,1,2015-09-02 14:37:05,Delivery
34613,15276,sicilian_s,1,2015-09-02 14:37:05,Delivery
34614,15276,veggie_veg_m,1,2015-09-02 14:37:05,Delivery
34615,15277,calabrese_m,1,2015-09-11 12:15:46,Takeaway
34616,15278,cali_ckn_l,1,2015-09-06 21:03:36,Takeaway
34617,15278,five_cheese_l,1,2015-09-06 21:03:36,Takeaway
34618,15278,hawaiian_s,1,2015-09-06 21:03:36,Takeaway
34619,15278,veggie_veg_m,1,2015-09-06 21:03:36,Takeaway
34620,15279,cali_ckn_s,1,2015-09-19 19:02:24,Delivery
34621,15279,ital_supr_m,1,2015-09-19 19:02:24,Delivery
34622,15279,napolitana_s,1,2015-09-19 19:02:24,Delivery
34623,15279,spicy_ital_l,1,2015-09-19 19:02:24,Delivery
34624,15280,big_meat_s,1,2015-09-19 19:21:53,Dine-in
34625,15280,ital_supr_m,1,2015-09-19 19:21:53,Dine-in
34626,15280,mexicana_l,1,2015-09-19 19:21:53,Dine-in
34627,15280,prsc_argla_m,1,2015-09-19 19:21:53,Dine-in
34628,15281,southw_ckn_l,1,2015-09-20 19:08:14,Takeaway
34629,15281,thai_ckn_m,1,2015-09-20 19:08:14,Takeaway
34630,15282,peppr_salami_l,1,2015-09-13 15:55:10,Delivery
34631,15283,cali_ckn_s,1,2015-09-22 20:55:08,Dine-in
34632,15283,hawaiian_m,1,2015-09-22 20:55:08,Dine-in
34633,15284,classic_dlx_m,1,2015-09-22 21:56:03,Dine-in
34634,15285,pepperoni_m,1,2015-09-11 11:53:02,Delivery
34635,15286,five_cheese_l,1,2015-09-10 12:07:12,Delivery
34636,15287,ital_cpcllo_l,1,2015-09-18 19:06:31,Delivery
34637,15287,ital_supr_l,1,2015-09-18 19:06:31,Delivery
34638,15288,hawaiian_s,1,2015-09-28 14:11:05,Takeaway
34639,15289,four_cheese_m,1,2015-09-27 21:00:00,Takeaway
34640,15290,green_garden_s,1,2015-09-21 19:53:41,Delivery
34641,15290,mexicana_l,1,2015-09-21 19:53:41,Delivery
34642,15290,peppr_salami_m,1,2015-09-21 19:53:41,Delivery
34643,15291,napolitana_l,1,2015-09-14 15:11:04,Delivery
34644,15291,pep_msh_pep_l,1,2015-09-14 15:11:04,Delivery
34645,15291,veggie_veg_l,1,2015-09-14 15:11:04,Delivery
34646,15292,pepperoni_s,1,2015-09-23 15:15:01,Dine-in
34647,15293,ckn_pesto_l,1,2015-09-16 19:13:21,Takeaway
34648,15294,classic_dlx_l,1,2015-09-14 13:29:31,Takeaway
34649,15294,five_cheese_l,1,2015-09-14 13:29:31,Takeaway
34650,15294,thai_ckn_l,1,2015-09-14 13:29:31,Takeaway
34651,15295,bbq_ckn_l,1,2015-09-07 21:42:50,Delivery
34652,15296,five_cheese_l,1,2015-09-19 11:51:47,Takeaway
